,index,runs,time,residual,event_of_run,event_nr,event_mean_residual,event_total_residual,nr_of_days,month,doy,week,country
32067,430229,h129,2008-01-10 12:00:00,741173.8834085312,4,46,735270.8050147223,15440686.905309167,21,1,10,3,ESP
32068,430230,h129,2008-01-11 12:00:00,741173.8834085312,4,46,735270.8050147223,15440686.905309167,21,1,11,3,ESP
32069,430233,h129,2008-01-14 12:00:00,747184.2282647121,4,46,735270.8050147223,15440686.905309167,21,1,14,3,ESP
32070,430234,h129,2008-01-15 12:00:00,747184.2282647123,4,46,735270.8050147223,15440686.905309167,21,1,15,3,ESP
32071,430235,h129,2008-01-16 12:00:00,747184.2282647121,4,46,735270.8050147223,15440686.905309167,21,1,16,3,ESP
32072,430236,h129,2008-01-17 12:00:00,747184.228264712,4,46,735270.8050147223,15440686.905309167,21,1,17,3,ESP
32073,430237,h129,2008-01-18 12:00:00,747184.2282647123,4,46,735270.8050147223,15440686.905309167,21,1,18,3,ESP
32074,430240,h129,2008-01-21 12:00:00,747184.228264712,4,46,735270.8050147223,15440686.905309167,21,1,21,3,ESP
32075,430241,h129,2008-01-22 12:00:00,747184.2282647119,4,46,735270.8050147223,15440686.905309167,21,1,22,3,ESP
32076,430242,h129,2008-01-23 12:00:00,747184.228264712,4,46,735270.8050147223,15440686.905309167,21,1,23,3,ESP
32077,430243,h129,2008-01-24 12:00:00,747184.2282647118,4,46,735270.8050147223,15440686.905309167,21,1,24,3,ESP
32078,430244,h129,2008-01-25 12:00:00,747184.2282647123,4,46,735270.8050147223,15440686.905309167,21,1,25,3,ESP
32079,503460,h150,2002-01-21 12:00:00,704749.8571994718,3,47,727687.3047157617,15281433.399030996,21,2,21,4,ESP
32080,503461,h150,2002-01-22 12:00:00,704749.8571994719,3,47,727687.3047157617,15281433.399030996,21,2,22,4,ESP
32081,503462,h150,2002-01-23 12:00:00,704749.857199472,3,47,727687.3047157617,15281433.399030996,21,2,23,4,ESP
32082,503463,h150,2002-01-24 12:00:00,704749.8571994719,3,47,727687.3047157617,15281433.399030996,21,2,24,4,ESP
32083,503464,h150,2002-01-25 12:00:00,704749.8571994719,3,47,727687.3047157617,15281433.399030996,21,2,25,4,ESP
32084,503467,h150,2002-01-28 12:00:00,744064.5678976346,3,47,727687.3047157617,15281433.399030996,21,2,28,4,ESP
32085,503468,h150,2002-01-29 12:00:00,740942.3765691268,3,47,727687.3047157617,15281433.399030996,21,2,29,4,ESP
32086,503469,h150,2002-01-30 12:00:00,715501.9908275974,3,47,727687.3047157617,15281433.399030996,21,2,30,4,ESP
32087,503470,h150,2002-01-31 12:00:00,735535.2431178793,3,47,727687.3047157617,15281433.399030996,21,2,31,4,ESP
32088,503471,h150,2002-02-01 12:00:00,744064.5678976347,3,47,727687.3047157617,15281433.399030996,21,2,32,4,ESP
32089,503474,h150,2002-02-04 12:00:00,744064.5678976343,3,47,727687.3047157617,15281433.399030996,21,2,35,4,ESP
32090,503475,h150,2002-02-05 12:00:00,744064.5678976346,3,47,727687.3047157617,15281433.399030996,21,2,36,4,ESP
32091,503476,h150,2002-02-06 12:00:00,744064.5678976346,3,47,727687.3047157617,15281433.399030996,21,2,37,4,ESP
32092,503477,h150,2002-02-07 12:00:00,744064.5678976346,3,47,727687.3047157617,15281433.399030996,21,2,38,4,ESP
32093,503478,h150,2002-02-08 12:00:00,698480.1031424064,3,47,727687.3047157617,15281433.399030996,21,2,39,4,ESP
32094,503481,h150,2002-02-11 12:00:00,744064.5678976345,3,47,727687.3047157617,15281433.399030996,21,2,42,4,ESP
32095,503482,h150,2002-02-12 12:00:00,744064.5678976346,3,47,727687.3047157617,15281433.399030996,21,2,43,4,ESP
32096,503483,h150,2002-02-13 12:00:00,744064.5678976346,3,47,727687.3047157617,15281433.399030996,21,2,44,4,ESP
32097,503484,h150,2002-02-14 12:00:00,742099.5979673842,3,47,727687.3047157617,15281433.399030996,21,2,45,4,ESP
32098,503485,h150,2002-02-15 12:00:00,715710.2485368768,3,47,727687.3047157617,15281433.399030996,21,2,46,4,ESP
32099,503488,h150,2002-02-18 12:00:00,712833.4417936543,3,47,727687.3047157617,15281433.399030996,21,2,49,4,ESP
32100,255653,h081,2001-12-24 12:00:00,697637.6690628761,11,48,726848.904867596,15263827.002219515,21,1,358,2,ESP
32101,255654,h081,2001-12-25 12:00:00,697637.669062876,11,48,726848.904867596,15263827.002219515,21,1,359,2,ESP
32102,255655,h081,2001-12-26 12:00:00,697637.6690628761,11,48,726848.904867596,15263827.002219515,21,1,360,2,ESP
32103,255656,h081,2001-12-27 12:00:00,697637.669062876,11,48,726848.904867596,15263827.002219515,21,1,361,2,ESP
32104,255657,h081,2001-12-28 12:00:00,697637.6690628759,11,48,726848.904867596,15263827.002219515,21,1,362,2,ESP
32105,255660,h081,2001-12-31 12:00:00,700483.412723063,11,48,726848.904867596,15263827.002219515,21,1,365,2,ESP
32106,258218,h081,2009-01-01 12:00:00,730893.1021902674,11,48,726848.904867596,15263827.002219515,21,1,1,2,ESP
32107,258219,h081,2009-01-02 12:00:00,730893.1021902674,11,48,726848.904867596,15263827.002219515,21,1,2,2,ESP
32108,258222,h081,2009-01-05 12:00:00,734805.158129052,11,48,726848.904867596,15263827.002219515,21,1,5,2,ESP
32109,258223,h081,2009-01-06 12:00:00,734805.1581290521,11,48,726848.904867596,15263827.002219515,21,1,6,2,ESP
32110,258224,h081,2009-01-07 12:00:00,734805.158129052,11,48,726848.904867596,15263827.002219515,21,1,7,2,ESP
32111,258225,h081,2009-01-08 12:00:00,734805.158129052,11,48,726848.904867596,15263827.002219515,21,1,8,2,ESP
32112,258226,h081,2009-01-09 12:00:00,727954.1911564418,11,48,726848.904867596,15263827.002219515,21,1,9,2,ESP
32113,258229,h081,2009-01-12 12:00:00,706636.3761321226,11,48,726848.904867596,15263827.002219515,21,1,12,2,ESP
32114,258230,h081,2009-01-13 12:00:00,743815.1383721471,11,48,726848.904867596,15263827.002219515,21,1,13,2,ESP
32115,258231,h081,2009-01-14 12:00:00,749290.4502707704,11,48,726848.904867596,15263827.002219515,21,1,14,2,ESP
32116,258232,h081,2009-01-15 12:00:00,749290.4502707702,11,48,726848.904867596,15263827.002219515,21,1,15,2,ESP
32117,258233,h081,2009-01-16 12:00:00,749290.4502707705,11,48,726848.904867596,15263827.002219515,21,1,16,2,ESP
32118,258236,h081,2009-01-19 12:00:00,749290.4502707706,11,48,726848.904867596,15263827.002219515,21,1,19,2,ESP
32119,258237,h081,2009-01-20 12:00:00,749290.4502707706,11,48,726848.904867596,15263827.002219515,21,1,20,2,ESP
32120,258238,h081,2009-01-21 12:00:00,749290.4502707707,11,48,726848.904867596,15263827.002219515,21,1,21,2,ESP
32121,120301,h043,2005-01-03 12:00:00,718424.9576496505,2,49,724463.7709454877,15213739.18985524,21,1,3,1,ESP
32122,120302,h043,2005-01-04 12:00:00,718424.9576496506,2,49,724463.7709454877,15213739.18985524,21,1,4,1,ESP
32123,120303,h043,2005-01-05 12:00:00,718424.9576496506,2,49,724463.7709454877,15213739.18985524,21,1,5,1,ESP
32124,120304,h043,2005-01-06 12:00:00,718424.9576496506,2,49,724463.7709454877,15213739.18985524,21,1,6,1,ESP
32125,120305,h043,2005-01-07 12:00:00,715549.2924790194,2,49,724463.7709454877,15213739.18985524,21,1,7,1,ESP
32126,120308,h043,2005-01-10 12:00:00,724940.4677023378,2,49,724463.7709454877,15213739.18985524,21,1,10,1,ESP
32127,120309,h043,2005-01-11 12:00:00,731339.4593684329,2,49,724463.7709454877,15213739.18985524,21,1,11,1,ESP
32128,120310,h043,2005-01-12 12:00:00,731339.4593684326,2,49,724463.7709454877,15213739.18985524,21,1,12,1,ESP
32129,120311,h043,2005-01-13 12:00:00,731339.4593684328,2,49,724463.7709454877,15213739.18985524,21,1,13,1,ESP
32130,120312,h043,2005-01-14 12:00:00,718590.4496963951,2,49,724463.7709454877,15213739.18985524,21,1,14,1,ESP
32131,120315,h043,2005-01-17 12:00:00,726255.1860214146,2,49,724463.7709454877,15213739.18985524,21,1,17,1,ESP
32132,120316,h043,2005-01-18 12:00:00,731349.6176572777,2,49,724463.7709454877,15213739.18985524,21,1,18,1,ESP
32133,120317,h043,2005-01-19 12:00:00,731349.6176572777,2,49,724463.7709454877,15213739.18985524,21,1,19,1,ESP
32134,120318,h043,2005-01-20 12:00:00,731349.6176572778,2,49,724463.7709454877,15213739.18985524,21,1,20,1,ESP
32135,120319,h043,2005-01-21 12:00:00,731349.6176572777,2,49,724463.7709454877,15213739.18985524,21,1,21,1,ESP
32136,120322,h043,2005-01-24 12:00:00,731349.6176572778,2,49,724463.7709454877,15213739.18985524,21,1,24,1,ESP
32137,120323,h043,2005-01-25 12:00:00,714400.9303523528,2,49,724463.7709454877,15213739.18985524,21,1,25,1,ESP
32138,120324,h043,2005-01-26 12:00:00,731349.6176572778,2,49,724463.7709454877,15213739.18985524,21,1,26,1,ESP
32139,120325,h043,2005-01-27 12:00:00,731349.6176572777,2,49,724463.7709454877,15213739.18985524,21,1,27,1,ESP
32140,120326,h043,2005-01-28 12:00:00,731349.6176572777,2,49,724463.7709454877,15213739.18985524,21,1,28,1,ESP
32141,120329,h043,2005-01-31 12:00:00,695487.7136415993,2,49,724463.7709454877,15213739.18985524,21,1,31,1,ESP
32142,245270,h078,2003-01-18 12:00:00,693146.1106657056,1,50,720495.5315021044,15130406.161544193,21,1,18,4,ESP
32143,245271,h078,2003-01-19 12:00:00,708709.947754749,1,50,720495.5315021044,15130406.161544193,21,1,19,4,ESP
32144,245272,h078,2003-01-20 12:00:00,708709.9477547492,1,50,720495.5315021044,15130406.161544193,21,1,20,4,ESP
32145,245273,h078,2003-01-21 12:00:00,708709.9477547487,1,50,720495.5315021044,15130406.161544193,21,1,21,4,ESP
32146,245274,h078,2003-01-22 12:00:00,708709.9477547485,1,50,720495.5315021044,15130406.161544193,21,1,22,4,ESP
32147,245275,h078,2003-01-23 12:00:00,708709.947754749,1,50,720495.5315021044,15130406.161544193,21,1,23,4,ESP
32148,245276,h078,2003-01-24 12:00:00,708709.947754749,1,50,720495.5315021044,15130406.161544193,21,1,24,4,ESP
32149,245279,h078,2003-01-27 12:00:00,723174.4610656882,1,50,720495.5315021044,15130406.161544193,21,1,27,4,ESP
32150,245280,h078,2003-01-28 12:00:00,723174.461065688,1,50,720495.5315021044,15130406.161544193,21,1,28,4,ESP
32151,245281,h078,2003-01-29 12:00:00,723174.4610656883,1,50,720495.5315021044,15130406.161544193,21,1,29,4,ESP
32152,245282,h078,2003-01-30 12:00:00,723174.4610656883,1,50,720495.5315021044,15130406.161544193,21,1,30,4,ESP
32153,245283,h078,2003-01-31 12:00:00,723174.4610656882,1,50,720495.5315021044,15130406.161544193,21,1,31,4,ESP
32154,245286,h078,2003-02-03 12:00:00,731036.3656570307,1,50,720495.5315021044,15130406.161544193,21,1,34,4,ESP
32155,245287,h078,2003-02-04 12:00:00,731036.3656570306,1,50,720495.5315021044,15130406.161544193,21,1,35,4,ESP
32156,245288,h078,2003-02-05 12:00:00,731036.3656570308,1,50,720495.5315021044,15130406.161544193,21,1,36,4,ESP
32157,245289,h078,2003-02-06 12:00:00,731036.3656570307,1,50,720495.5315021044,15130406.161544193,21,1,37,4,ESP
32158,245290,h078,2003-02-07 12:00:00,720837.1337653081,1,50,720495.5315021044,15130406.161544193,21,1,38,4,ESP
32159,245293,h078,2003-02-10 12:00:00,731036.3656570305,1,50,720495.5315021044,15130406.161544193,21,1,41,4,ESP
32160,245294,h078,2003-02-11 12:00:00,731036.3656570306,1,50,720495.5315021044,15130406.161544193,21,1,42,4,ESP
32161,245295,h078,2003-02-12 12:00:00,731036.3656570305,1,50,720495.5315021044,15130406.161544193,21,1,43,4,ESP
32162,245296,h078,2003-02-13 12:00:00,731036.3656570306,1,50,720495.5315021044,15130406.161544193,21,1,44,4,ESP
32163,312766,h097,2001-01-15 12:00:00,697238.1185556104,1,51,706482.4081450136,14836130.571045287,21,1,15,3,ESP
32164,312767,h097,2001-01-16 12:00:00,697238.1185556105,1,51,706482.4081450136,14836130.571045287,21,1,16,3,ESP
32165,312768,h097,2001-01-17 12:00:00,697238.1185556105,1,51,706482.4081450136,14836130.571045287,21,1,17,3,ESP
32166,312769,h097,2001-01-18 12:00:00,697238.1185556104,1,51,706482.4081450136,14836130.571045287,21,1,18,3,ESP
32167,312770,h097,2001-01-19 12:00:00,697238.1185556107,1,51,706482.4081450136,14836130.571045287,21,1,19,3,ESP
32168,312773,h097,2001-01-22 12:00:00,710359.1006904132,1,51,706482.4081450136,14836130.571045287,21,1,22,3,ESP
32169,312774,h097,2001-01-23 12:00:00,710359.1006904132,1,51,706482.4081450136,14836130.571045287,21,1,23,3,ESP
32170,312775,h097,2001-01-24 12:00:00,710359.1006904132,1,51,706482.4081450136,14836130.571045287,21,1,24,3,ESP
32171,312776,h097,2001-01-25 12:00:00,710359.1006904132,1,51,706482.4081450136,14836130.571045287,21,1,25,3,ESP
32172,312777,h097,2001-01-26 12:00:00,710359.1006904133,1,51,706482.4081450136,14836130.571045287,21,1,26,3,ESP
32173,312780,h097,2001-01-29 12:00:00,710359.1006904135,1,51,706482.4081450136,14836130.571045287,21,1,29,3,ESP
32174,312781,h097,2001-01-30 12:00:00,710359.1006904135,1,51,706482.4081450136,14836130.571045287,21,1,30,3,ESP
32175,312782,h097,2001-01-31 12:00:00,710359.1006904135,1,51,706482.4081450136,14836130.571045287,21,1,31,3,ESP
32176,312783,h097,2001-02-01 12:00:00,710359.1006904135,1,51,706482.4081450136,14836130.571045287,21,1,32,3,ESP
32177,312784,h097,2001-02-02 12:00:00,700562.2610467199,1,51,706482.4081450136,14836130.571045287,21,1,33,3,ESP
32178,312787,h097,2001-02-05 12:00:00,710359.100690413,1,51,706482.4081450136,14836130.571045287,21,1,36,3,ESP
32179,312788,h097,2001-02-06 12:00:00,710359.100690413,1,51,706482.4081450136,14836130.571045287,21,1,37,3,ESP
32180,312789,h097,2001-02-07 12:00:00,710359.100690413,1,51,706482.4081450136,14836130.571045287,21,1,38,3,ESP
32181,312790,h097,2001-02-08 12:00:00,710359.100690413,1,51,706482.4081450136,14836130.571045287,21,1,39,3,ESP
32182,312791,h097,2001-02-09 12:00:00,710359.100690413,1,51,706482.4081450136,14836130.571045287,21,1,40,3,ESP
32183,312794,h097,2001-02-12 12:00:00,704350.3075547282,1,51,706482.4081450136,14836130.571045287,21,1,43,3,ESP
32184,149365,h051,2005-12-05 12:00:00,715068.1929313436,13,52,737295.0650451003,14745901.300902005,20,12,339,49,ESP
32185,149366,h051,2005-12-06 12:00:00,715068.1929313437,13,52,737295.0650451003,14745901.300902005,20,12,340,49,ESP
32186,149367,h051,2005-12-07 12:00:00,715068.1929313435,13,52,737295.0650451003,14745901.300902005,20,12,341,49,ESP
32187,149368,h051,2005-12-08 12:00:00,715068.1929313435,13,52,737295.0650451003,14745901.300902005,20,12,342,49,ESP
32188,149369,h051,2005-12-09 12:00:00,715068.1929313435,13,52,737295.0650451003,14745901.300902005,20,12,343,49,ESP
32189,149372,h051,2005-12-12 12:00:00,708279.9210344518,13,52,737295.0650451003,14745901.300902005,20,12,346,49,ESP
32190,149373,h051,2005-12-13 12:00:00,725406.4385031341,13,52,737295.0650451003,14745901.300902005,20,12,347,49,ESP
32191,149374,h051,2005-12-14 12:00:00,731360.2281400927,13,52,737295.0650451003,14745901.300902005,20,12,348,49,ESP
32192,149375,h051,2005-12-15 12:00:00,731360.2281400929,13,52,737295.0650451003,14745901.300902005,20,12,349,49,ESP
32193,149376,h051,2005-12-16 12:00:00,731360.2281400926,13,52,737295.0650451003,14745901.300902005,20,12,350,49,ESP
32194,149379,h051,2005-12-19 12:00:00,732911.8112629869,13,52,737295.0650451003,14745901.300902005,20,12,353,49,ESP
32195,149380,h051,2005-12-20 12:00:00,716217.0094110332,13,52,737295.0650451003,14745901.300902005,20,12,354,49,ESP
32196,149381,h051,2005-12-21 12:00:00,724165.4276671059,13,52,737295.0650451003,14745901.300902005,20,12,355,49,ESP
32197,149382,h051,2005-12-22 12:00:00,753492.822510202,13,52,737295.0650451003,14745901.300902005,20,12,356,49,ESP
32198,149383,h051,2005-12-23 12:00:00,768356.0180357476,13,52,737295.0650451003,14745901.300902005,20,12,357,49,ESP
32199,149386,h051,2005-12-26 12:00:00,733765.2331690879,13,52,737295.0650451003,14745901.300902005,20,12,360,49,ESP
32200,149387,h051,2005-12-27 12:00:00,778471.2425578154,13,52,737295.0650451003,14745901.300902005,20,12,361,49,ESP
32201,149388,h051,2005-12-28 12:00:00,778471.2425578153,13,52,737295.0650451003,14745901.300902005,20,12,362,49,ESP
32202,149389,h051,2005-12-29 12:00:00,778471.2425578153,13,52,737295.0650451003,14745901.300902005,20,12,363,49,ESP
32203,149390,h051,2005-12-30 12:00:00,778471.2425578154,13,52,737295.0650451003,14745901.300902005,20,12,364,49,ESP
32204,352596,h108,2001-12-10 12:00:00,710272.3564608835,10,53,732611.529308711,14652230.586174218,20,12,344,4,ESP
32205,352597,h108,2001-12-11 12:00:00,710272.3564608834,10,53,732611.529308711,14652230.586174218,20,12,345,4,ESP
32206,352598,h108,2001-12-12 12:00:00,710272.3564608835,10,53,732611.529308711,14652230.586174218,20,12,346,4,ESP
32207,352599,h108,2001-12-13 12:00:00,710272.3564608835,10,53,732611.529308711,14652230.586174218,20,12,347,4,ESP
32208,352600,h108,2001-12-14 12:00:00,710272.3564608835,10,53,732611.529308711,14652230.586174218,20,12,348,4,ESP
32209,352603,h108,2001-12-17 12:00:00,742606.7880761478,10,53,732611.529308711,14652230.586174218,20,12,351,4,ESP
32210,352604,h108,2001-12-18 12:00:00,742606.7880761477,10,53,732611.529308711,14652230.586174218,20,12,352,4,ESP
32211,352605,h108,2001-12-19 12:00:00,742606.7880761479,10,53,732611.529308711,14652230.586174218,20,12,353,4,ESP
32212,352606,h108,2001-12-20 12:00:00,742606.7880761479,10,53,732611.529308711,14652230.586174218,20,12,354,4,ESP
32213,352607,h108,2001-12-21 12:00:00,742606.7880761477,10,53,732611.529308711,14652230.586174218,20,12,355,4,ESP
32214,352610,h108,2001-12-24 12:00:00,742606.7880761479,10,53,732611.529308711,14652230.586174218,20,12,358,4,ESP
32215,352611,h108,2001-12-25 12:00:00,742606.7880761478,10,53,732611.529308711,14652230.586174218,20,12,359,4,ESP
32216,352612,h108,2001-12-26 12:00:00,742606.7880761478,10,53,732611.529308711,14652230.586174218,20,12,360,4,ESP
32217,352613,h108,2001-12-27 12:00:00,725923.4438364474,10,53,732611.529308711,14652230.586174218,20,12,361,4,ESP
32218,352614,h108,2001-12-28 12:00:00,707038.3124246743,10,53,732611.529308711,14652230.586174218,20,12,362,4,ESP
32219,355193,h108,2009-01-19 12:00:00,750496.5886955565,10,53,732611.529308711,14652230.586174218,20,12,19,4,ESP
32220,355194,h108,2009-01-20 12:00:00,750496.5886955566,10,53,732611.529308711,14652230.586174218,20,12,20,4,ESP
32221,355195,h108,2009-01-21 12:00:00,750496.5886955566,10,53,732611.529308711,14652230.586174218,20,12,21,4,ESP
32222,355196,h108,2009-01-22 12:00:00,750496.5886955566,10,53,732611.529308711,14652230.586174218,20,12,22,4,ESP
32223,355197,h108,2009-01-23 12:00:00,725066.3882172742,10,53,732611.529308711,14652230.586174218,20,12,23,4,ESP
32224,531138,h157,2009-01-05 12:00:00,716358.6904982605,6,54,726260.7793536887,14525215.587073775,20,1,5,2,ESP
32225,531139,h157,2009-01-06 12:00:00,716358.6904982605,6,54,726260.7793536887,14525215.587073775,20,1,6,2,ESP
32226,531140,h157,2009-01-07 12:00:00,716358.6904982604,6,54,726260.7793536887,14525215.587073775,20,1,7,2,ESP
32227,531141,h157,2009-01-08 12:00:00,716358.6904982604,6,54,726260.7793536887,14525215.587073775,20,1,8,2,ESP
32228,531142,h157,2009-01-09 12:00:00,703552.0669506069,6,54,726260.7793536887,14525215.587073775,20,1,9,2,ESP
32229,531145,h157,2009-01-12 12:00:00,732341.5904261606,6,54,726260.7793536887,14525215.587073775,20,1,12,2,ESP
32230,531146,h157,2009-01-13 12:00:00,732341.5904261606,6,54,726260.7793536887,14525215.587073775,20,1,13,2,ESP
32231,531147,h157,2009-01-14 12:00:00,732341.5904261606,6,54,726260.7793536887,14525215.587073775,20,1,14,2,ESP
32232,531148,h157,2009-01-15 12:00:00,732341.5904261607,6,54,726260.7793536887,14525215.587073775,20,1,15,2,ESP
32233,531149,h157,2009-01-16 12:00:00,732341.5904261606,6,54,726260.7793536887,14525215.587073775,20,1,16,2,ESP
32234,531152,h157,2009-01-19 12:00:00,727841.2273222399,6,54,726260.7793536887,14525215.587073775,20,1,19,2,ESP
32235,531153,h157,2009-01-20 12:00:00,734221.2145130337,6,54,726260.7793536887,14525215.587073775,20,1,20,2,ESP
32236,531154,h157,2009-01-21 12:00:00,734221.2145130336,6,54,726260.7793536887,14525215.587073775,20,1,21,2,ESP
32237,531155,h157,2009-01-22 12:00:00,734221.2145130336,6,54,726260.7793536887,14525215.587073775,20,1,22,2,ESP
32238,531156,h157,2009-01-23 12:00:00,734221.2145130334,6,54,726260.7793536887,14525215.587073775,20,1,23,2,ESP
32239,531159,h157,2009-01-26 12:00:00,734221.2145130337,6,54,726260.7793536887,14525215.587073775,20,1,26,2,ESP
32240,531160,h157,2009-01-27 12:00:00,732248.6381053065,6,54,726260.7793536887,14525215.587073775,20,1,27,2,ESP
32241,531161,h157,2009-01-28 12:00:00,726325.7216522769,6,54,726260.7793536887,14525215.587073775,20,1,28,2,ESP
32242,531162,h157,2009-01-29 12:00:00,724283.0415805462,6,54,726260.7793536887,14525215.587073775,20,1,29,2,ESP
32243,531163,h157,2009-01-30 12:00:00,712716.1047737845,6,54,726260.7793536887,14525215.587073775,20,1,30,2,ESP
32244,174166,h058,2005-01-03 12:00:00,722749.0913101976,7,55,719976.9557952993,14399539.115905985,20,1,3,1,ESP
32245,174167,h058,2005-01-04 12:00:00,722749.0913101978,7,55,719976.9557952993,14399539.115905985,20,1,4,1,ESP
32246,174168,h058,2005-01-05 12:00:00,722749.0913101977,7,55,719976.9557952993,14399539.115905985,20,1,5,1,ESP
32247,174169,h058,2005-01-06 12:00:00,722749.0913101977,7,55,719976.9557952993,14399539.115905985,20,1,6,1,ESP
32248,174170,h058,2005-01-07 12:00:00,722749.0913101976,7,55,719976.9557952993,14399539.115905985,20,1,7,1,ESP
32249,174173,h058,2005-01-10 12:00:00,725374.1191081648,7,55,719976.9557952993,14399539.115905985,20,1,10,1,ESP
32250,174174,h058,2005-01-11 12:00:00,725374.1191081651,7,55,719976.9557952993,14399539.115905985,20,1,11,1,ESP
32251,174175,h058,2005-01-12 12:00:00,725374.1191081649,7,55,719976.9557952993,14399539.115905985,20,1,12,1,ESP
32252,174176,h058,2005-01-13 12:00:00,725374.1191081649,7,55,719976.9557952993,14399539.115905985,20,1,13,1,ESP
32253,174177,h058,2005-01-14 12:00:00,725374.1191081649,7,55,719976.9557952993,14399539.115905985,20,1,14,1,ESP
32254,174180,h058,2005-01-17 12:00:00,725374.119108165,7,55,719976.9557952993,14399539.115905985,20,1,17,1,ESP
32255,174183,h058,2005-01-20 12:00:00,693029.3922835065,7,55,719976.9557952993,14399539.115905985,20,1,20,1,ESP
32256,174184,h058,2005-01-21 12:00:00,717169.7973203372,7,55,719976.9557952993,14399539.115905985,20,1,21,1,ESP
32257,174187,h058,2005-01-24 12:00:00,725374.119108165,7,55,719976.9557952993,14399539.115905985,20,1,24,1,ESP
32258,174188,h058,2005-01-25 12:00:00,725374.119108165,7,55,719976.9557952993,14399539.115905985,20,1,25,1,ESP
32259,174189,h058,2005-01-26 12:00:00,713229.8952306131,7,55,719976.9557952993,14399539.115905985,20,1,26,1,ESP
32260,174190,h058,2005-01-27 12:00:00,707650.3087153713,7,55,719976.9557952993,14399539.115905985,20,1,27,1,ESP
32261,174191,h058,2005-01-28 12:00:00,725374.1191081651,7,55,719976.9557952993,14399539.115905985,20,1,28,1,ESP
32262,174194,h058,2005-01-31 12:00:00,719988.7494701393,7,55,719976.9557952993,14399539.115905985,20,1,31,1,ESP
32263,174197,h058,2005-02-03 12:00:00,706358.4443615446,7,55,719976.9557952993,14399539.115905985,20,1,34,1,ESP
32264,380953,h116,2000-12-04 12:00:00,716542.8267887237,6,56,717933.6691964945,14358673.38392989,20,12,339,49,ESP
32265,380954,h116,2000-12-05 12:00:00,716542.8267887238,6,56,717933.6691964945,14358673.38392989,20,12,340,49,ESP
32266,380955,h116,2000-12-06 12:00:00,716542.8267887239,6,56,717933.6691964945,14358673.38392989,20,12,341,49,ESP
32267,380956,h116,2000-12-07 12:00:00,716542.8267887237,6,56,717933.6691964945,14358673.38392989,20,12,342,49,ESP
32268,380957,h116,2000-12-08 12:00:00,716542.8267887238,6,56,717933.6691964945,14358673.38392989,20,12,343,49,ESP
32269,380960,h116,2000-12-11 12:00:00,724157.4245244391,6,56,717933.6691964945,14358673.38392989,20,12,346,49,ESP
32270,380961,h116,2000-12-12 12:00:00,724157.4245244391,6,56,717933.6691964945,14358673.38392989,20,12,347,49,ESP
32271,380962,h116,2000-12-13 12:00:00,724157.4245244391,6,56,717933.6691964945,14358673.38392989,20,12,348,49,ESP
32272,380963,h116,2000-12-14 12:00:00,724157.424524439,6,56,717933.6691964945,14358673.38392989,20,12,349,49,ESP
32273,380964,h116,2000-12-15 12:00:00,724157.424524439,6,56,717933.6691964945,14358673.38392989,20,12,350,49,ESP
32274,380967,h116,2000-12-18 12:00:00,724157.4245244391,6,56,717933.6691964945,14358673.38392989,20,12,353,49,ESP
32275,380968,h116,2000-12-19 12:00:00,722205.3871308354,6,56,717933.6691964945,14358673.38392989,20,12,354,49,ESP
32276,380969,h116,2000-12-20 12:00:00,724157.424524439,6,56,717933.6691964945,14358673.38392989,20,12,355,49,ESP
32277,383537,h116,2008-01-01 12:00:00,714441.1534723423,6,56,717933.6691964945,14358673.38392989,20,12,1,49,ESP
32278,383538,h116,2008-01-02 12:00:00,714441.1534723424,6,56,717933.6691964945,14358673.38392989,20,12,2,49,ESP
32279,383539,h116,2008-01-03 12:00:00,714441.1534723423,6,56,717933.6691964945,14358673.38392989,20,12,3,49,ESP
32280,383540,h116,2008-01-04 12:00:00,714441.1534723421,6,56,717933.6691964945,14358673.38392989,20,12,4,49,ESP
32281,383543,h116,2008-01-07 12:00:00,714441.1534723421,6,56,717933.6691964945,14358673.38392989,20,12,7,49,ESP
32282,383544,h116,2008-01-08 12:00:00,714441.1534723421,6,56,717933.6691964945,14358673.38392989,20,12,8,49,ESP
32283,383547,h116,2008-01-11 12:00:00,698004.970350306,6,56,717933.6691964945,14358673.38392989,20,12,11,49,ESP
32284,165507,h056,2000-12-18 12:00:00,710333.5089751608,7,57,716389.2064866566,14327784.12973313,20,1,353,4,ESP
32285,165510,h056,2000-12-21 12:00:00,710333.5089751609,7,57,716389.2064866566,14327784.12973313,20,1,356,4,ESP
32286,165511,h056,2000-12-22 12:00:00,710333.5089751609,7,57,716389.2064866566,14327784.12973313,20,1,357,4,ESP
32287,165514,h056,2000-12-25 12:00:00,710460.6311397438,7,57,716389.2064866566,14327784.12973313,20,1,360,4,ESP
32288,165515,h056,2000-12-26 12:00:00,710460.631139744,7,57,716389.2064866566,14327784.12973313,20,1,361,4,ESP
32289,165516,h056,2000-12-27 12:00:00,710460.631139744,7,57,716389.2064866566,14327784.12973313,20,1,362,4,ESP
32290,165517,h056,2000-12-28 12:00:00,710460.6311397438,7,57,716389.2064866566,14327784.12973313,20,1,363,4,ESP
32291,165518,h056,2000-12-29 12:00:00,702333.9832005347,7,57,716389.2064866566,14327784.12973313,20,1,364,4,ESP
32292,168454,h056,2009-01-12 12:00:00,717741.3522573547,7,57,716389.2064866566,14327784.12973313,20,1,12,4,ESP
